"";"indexRL";"indexS";"indexA";"court";"imam";"elders";"killed";"wounded";"damaged";"displaced";"female";"age_cohorts";"incomefull";"edufull";"unemployed";"urban_com";"com_exposure";"russ_pop";"lmaltitude";"ldistance_Grozny";"lcom_size";"rayon";"location"
"162";1;0;0;0;0;0;1;1;2;0;1;"youth";2;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"163";0,6;0,2;0,1;0;0;0;1;0;1;0;0;"youth";3;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"164";0,6;0,3;0;0;0;0;1;1;2;0;0;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"165";0,5;0,1;0,2;0;0;0;1;1;0;0;1;"midage";5;1,63329612055712;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"166";0,5;0,4;0,1;1;1;1;1;1;2;1;0;"midage";5;2,15026036134168;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"167";0,4;0,3;0,3;0;1;0;1;1;2;0;0;"youth";4,55384342327522;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"168";0,6;0,2;0,2;0;0;0;1;1;0;0;0;"midage";4;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"169";0,7;0;0,3;0;0;0;1;0;2;1;1;"youth";2;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"170";0,3;0,4;0,3;0;0;0;1;NA;NA;0;1;"midage";5;6,83256769801016;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"171";0,1;0,8;0;0;0;0;1;1;2;0;1;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"172";0;1;0;0;0;0;1;1;NA;1;1;"youth";5;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"173";0,7;0,3;0;0;1;0;1;0;2;1;1;"older";1;1;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"174";0,6;0,4;0;0;0;0;1;NA;1;0;0;"midage";1;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"175";0,3;0,2;0,5;0;0;1;1;NA;2;0;1;"youth";2;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"176";0;1;0;0;0;1;1;1;NA;1;0;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"177";0,4;0,3;0,2;0;1;NA;1;1;1;0;1;"midage";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"178";0,4;0,1;0,5;0;0;1;1;NA;2;1;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"179";0,3;0,6;0,1;0;0;0;1;NA;2;1;0;"midage";3;2;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"180";0,4;0;0,6;0;0;0;1;1;1;1;1;"youth";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"181";0;0;1;0;0;0;1;1;2;0;0;"midage";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"182";0;0,8;0;0;1;1;1;NA;NA;1;0;"youth";3;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"183";0,4;0,3;0,2;0;0;0;1;NA;1;1;0;"older";3;2;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"184";0,8;0,1;0,1;0;0;0;1;1;1;0;1;"midage";2;7,54731468592923;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"185";0,1;0,9;0;0;1;1;1;1;2;0;0;"youth";3;3,45563504413523;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"186";0,2;0,5;0,3;0;0;0;1;1;2;0;1;"midage";2;4,6183394920282;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"187";0;0,9;0;0;0;0;1;1;2;0;1;"midage";3;6,69930310293817;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"188";0;1;0;1;1;1;1;1;2;0;0;"youth";3;1,60339333974461;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"189";0;0,5;0,5;0;0;0;1;1;2;0;1;"youth";4;6,57363415778525;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"190";0,1;0,2;0,6;0;0;0;1;NA;1;0;0;"youth";2;4,98145246964829;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"191";0;0,1;0,9;0;1;1;1;1;2;0;0;"youth";2;4,4717510964455;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"192";0;0,5;0,5;0;0;0;1;0;NA;1;1;"youth";2;4,76758027552468;0;1;1;0;5,41610040220442;3,49650756146648;10,8634889028364;"shali";"Shali"
"193";0,3;0,3;0,3;0;0;0;1;1;0;0;1;"youth";5,22586279045742;6;0;0;0;0;5,8636311755981;3,61091791264422;8,5769703954521;"urus-martan";"Alkhazurovo"
"194";0,4;0;0,6;0;0;0;1;1;2;0;0;"youth";4;5;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"195";0,4;0,4;0,2;0;0;0;1;1;2;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"196";0,3;0,3;0,1;0;0;0;1;1;1;0;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"197";0,3;0;0,7;0;0;0;1;1;2;0;0;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"198";0,2;0,5;0;0;0;0;1;0;2;1;1;"youth";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"199";0,5;0,3;0;0;0;1;1;1;2;0;1;"midage";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"200";0,9;0,1;0;1;0;0;1;0;1;1;1;"midage";4;4;0;0;1;2;5,63478960316925;3,2188758248682;9,38320064498062;"groznenskiy";"Starye_Atagi"
"201";0,5;0,3;0,1;0;0;0;1;1;2;1;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"202";0,2;0,5;0,3;0;0;0;1;1;0;0;1;"youth";4;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"203";0,7;0,3;0;0;0;0;1;0;2;0;1;"youth";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"204";0,7;0,1;0,2;0;0;0;1;1;2;0;1;"midage";5;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"205";0,1;0,9;0;0;1;1;1;1;2;1;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"206";0,1;0,7;0,2;1;0;0;1;1;1;0;0;"midage";6;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"207";0;1;0;0;1;0;1;1;2;0;0;"older";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"208";0;1;0;0;0;0;1;1;2;0;0;"older";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"209";0;0,8;0,2;0;0;0;1;1;2;1;0;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"210";0,2;0,7;0,1;0;0;0;1;1;1;0;0;"youth";3,07114780495861;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"211";0,1;0,8;0;0;0;0;1;1;0;0;0;"older";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"212";0,3;0,4;0,2;0;0;0;1;1;2;0;1;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"213";0,3;0,2;0,4;0;0;0;1;0;2;0;1;"midage";4;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"214";0,5;0,2;0,2;1;1;0;1;1;1;0;1;"older";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"215";0,3;0,4;0,2;0;0;0;1;0;1;0;1;"older";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"216";0,8;0,1;0;0;0;0;1;1;2;0;1;"older";5;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"217";1;0;0;0;0;0;1;0;1;0;1;"youth";4;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"218";0,5;0,4;0,1;0;0;0;1;1;2;0;1;"youth";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"219";0,3;0;0,7;1;1;0;1;1;2;0;0;"older";3;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"220";0,4;0;0,6;1;0;0;1;0;2;0;0;"older";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"221";0,1;0,8;0,1;0;0;0;1;1;2;0;0;"older";5;4;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"222";0;0,3;0,6;0;0;0;1;1;1;1;0;"older";5;3;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"223";0,1;0,6;0,2;0;0;0;1;1;2;0;0;"youth";5;6;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"224";0,2;0,5;0,3;0;0;0;1;0;2;0;0;"youth";4;6;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"225";0;0,1;0,3;0;0;0;1;1;2;0;0;"midage";4;4;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"226";0,2;0;0;0;0;0;1;1;2;NA;0;"youth";4;4;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"227";0;0,2;0,3;1;0;0;1;1;2;0;0;"youth";4;6;0;0;0;0;5,30826769740121;2,70805020110221;9,79890451234369;"urus-martan";"Goity"
"228";0,2;0,7;0;0;1;1;1;1;2;1;1;"youth";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"229";0,3;0,6;0,1;0;1;0;1;1;1;0;0;"midage";2;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"230";0,2;0,2;0,3;0;0;0;1;1;1;1;0;"youth";3;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"231";0,3;0;0,2;0;1;1;1;1;2;0;0;"midage";5;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"232";0,1;0,3;0,2;0;0;0;1;1;2;0;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"233";0,2;0,2;0,5;0;0;0;1;1;2;0;0;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"234";0,2;0,4;0,2;0;0;0;1;1;1;1;0;"youth";4;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"235";0,1;0,1;0;0;0;0;1;1;2;0;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"236";0;0,2;0,1;0;0;0;1;1;2;1;0;"youth";1;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"237";0,3;0,7;0;0;0;0;1;1;2;0;0;"youth";1;6;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"238";0;0,1;0,3;0;0;0;1;NA;2;1;0;"midage";2;3;0;1;0;9;4,00733318523247;3,68887945411394;10,8667954491733;"gudermes";"Gudermes"
"239";0,1;0,9;0;0;0;0;1;1;2;0;0;"midage";3;3;0;0;1;0;5,82894561761021;3,71357206670431;7,83636976054512;"urus-martan";"Gekhi-Chu"
"240";0,2;0,8;0;1;1;0;1;1;1;0;1;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"241";0,2;0,8;0;0;0;0;1;1;1;0;0;"midage";5;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"242";0,1;0,4;0,5;0;0;0;1;1;1;1;0;"older";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"243";0;0,7;0,1;1;1;1;1;1;0;0;0;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"244";0;0,9;0,1;0;0;0;1;0;2;0;1;"youth";1;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"245";0,2;0,7;0,1;0;1;0;1;0;1;0;1;"midage";3;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"246";0,6;0,4;0;1;1;0;1;0;0;1;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"247";0,2;0,8;0;1;0;0;1;0;0;0;1;"youth";2;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"248";0,3;0,4;0,3;1;1;0;1;1;0;1;1;"midage";5;1,76404644994535;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"249";0,4;0,4;0,2;0;0;0;1;1;2;0;1;"midage";1;4,38718237350913;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"250";0,2;0,6;0,1;0;1;0;1;0;1;0;1;"youth";3;5,3949665226618;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"251";0;0,9;0,1;0;0;0;1;1;2;1;0;"youth";4;2,34713556229918;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"252";0,4;0,5;0,1;1;1;0;1;0;NA;0;1;"youth";1;2,61640999067732;0;0;0;3;4,98360662170834;2,83321334405622;8,4368504387337;"groznenskiy";"ptetropavlovskaya"
"253";0,6;0,1;0,3;0;0;0;1;0;1;0;0;"midage";1;6;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"254";0,2;0,3;0,5;1;0;0;1;0;2;0;0;"youth";3;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"255";0,1;0,6;0,2;1;0;0;1;0;2;1;0;"older";4;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"256";0;0,6;0,4;1;1;0;1;0;1;0;0;"older";2;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"257";0,3;0,2;0,3;0;0;1;1;1;2;0;0;"youth";2;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"258";0,9;0;0,1;1;1;0;1;1;2;0;1;"youth";4;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"259";0,5;0,1;0,3;0;0;0;1;1;0;0;1;"midage";3;4;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"260";0,6;0,2;0,1;1;1;0;1;1;2;1;1;"midage";3;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"261";0,6;0,2;0,1;0;0;0;1;1;0;0;1;"midage";3;6;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"262";0;0,8;0,1;0;0;0;1;1;0;1;1;"midage";3;5;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"263";0,1;0,4;0,5;1;0;0;1;NA;2;0;0;"youth";3,90932959312507;3;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"264";0,5;0,2;0;0;0;0;1;1;2;0;1;"youth";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"265";0,3;0,1;0,3;0;0;1;1;1;2;1;0;"youth";4;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"266";0,8;0,2;0;0;0;0;1;0;1;0;1;"midage";4;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"267";0,6;0,1;0;0;0;0;1;1;1;0;1;"youth";5;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"268";0,3;0,4;0,3;0;0;0;1;1;0;0;0;"midage";0,477454713425065;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"269";0,3;0,5;0,1;0;0;0;1;1;2;0;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"270";0,5;0,4;0;1;0;0;1;1;2;1;1;"midage";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"271";0,1;0,6;0;0;0;0;1;0;2;0;1;"midage";5,97816748958344;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"272";0;1;0;0;1;0;1;0;2;1;0;"youth";3;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"273";0,2;0,6;0;0;0;0;1;1;2;1;0;"youth";4,95937086038694;6;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"274";0,4;0,4;0,2;0;1;1;1;1;2;1;1;"older";4;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"275";0,1;0,4;0,5;0;0;1;1;0;2;0;0;"midage";1;3;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"276";0,2;0,2;0,1;0;0;0;1;1;2;0;1;"youth";2;4;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"277";0,9;0,1;0;0;0;0;1;1;0;0;0;"midage";4;4,33117362636465;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"278";0,6;0,3;0;0;0;0;1;1;2;1;1;"midage";5;3,38467496705855;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"279";1;0;0;0;0;0;1;1;1;0;0;"youth";5;3,76579950946463;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"280";1;0;0;0;0;0;1;0;2;1;1;"youth";5;4,74487271958767;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"281";0,5;0,1;0,2;0;0;0;1;1;1;0;0;"midage";3;3,66275298851651;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"282";0,3;0,4;0,2;0;1;0;1;0;2;1;0;"midage";3;6,06712956521097;0;0;1;0;5,34710753071747;2,94443897916644;9,37704054786718;"groznenskiy";"Aklhan-Kala"
"283";0,3;0,5;0;0;0;0;1;1;2;1;1;"midage";3;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"284";0,9;0,1;0;0;0;0;1;1;1;0;0;"youth";3;4;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"285";0,4;0,5;0;1;0;0;1;1;2;0;1;"youth";3;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"286";0,7;0,2;0,1;0;0;0;1;1;2;0;1;"youth";4;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"287";0,6;0;0,3;0;0;0;1;0;2;0;1;"youth";3;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"288";0;0,6;0,3;0;0;0;1;1;2;0;0;"midage";4;2;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"289";0,2;0,6;0,2;0;0;0;1;1;2;1;1;"midage";5;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"290";0,1;0,9;0;0;0;0;1;0;2;1;0;"midage";3;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"291";0;0;1;0;0;0;1;1;2;0;0;"midage";4;5;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"292";0,1;0,6;0,3;1;1;0;1;1;0;0;0;"youth";5;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"293";0,3;0,2;0,4;0;1;1;1;1;2;1;0;"youth";3;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"294";0,2;0;0,7;0;0;NA;1;1;2;0;1;"youth";4;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"295";0,1;0,6;0,1;0;0;0;1;1;0;1;1;"youth";5;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"296";0,1;0,6;0,2;0;0;0;1;0;0;0;0;"midage";4;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"297";0;0,7;0,2;0;0;0;1;0;0;0;0;"older";4;3;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"298";0,1;0,6;0,2;0;0;1;1;1;2;0;1;"youth";4;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"299";0,1;0,1;0,2;0;0;0;1;1;2;0;0;"youth";4;6;0;0;0;0;5,32300997913841;3,85014760171006;8,81120518756289;"urus-martan";"martan-chu"
"300";0,8;0,1;0;1;0;0;1;1;2;0;1;"youth";2;3;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"301";0,1;0,4;0,1;0;0;0;1;1;NA;1;0;"youth";3;4;1;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"302";0,4;0,5;0;0;0;0;1;1;2;0;0;"youth";5;5;0;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"303";0,1;0,4;0,3;0;0;1;1;1;NA;1;0;"midage";4;4;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"304";0,1;0,5;0,1;1;1;0;1;1;NA;1;0;"youth";4;5;1;0;0;3;4,69134788222914;3,29583686600433;7,57507169950756;"groznenskiy";"Ilyinovskaya"
"305";0,7;0,1;0,2;0;0;0;1;1;0;0;1;"midage";3;4;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"306";0,7;0,1;0,2;1;0;0;1;0;2;1;1;"midage";2;5;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"307";0;0,8;0,2;0;0;1;1;1;1;0;0;"youth";3;5;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"308";0,1;0,9;0;0;0;0;1;1;1;0;1;"youth";2;5;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"309";0;0,7;0,3;0;1;0;1;1;2;0;0;"youth";5;4;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"310";0,2;0,4;0,2;0;0;0;1;1;2;0;1;"youth";2,81507295188535;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"311";0,7;0,2;0;1;0;1;1;1;2;0;1;"midage";3;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"312";0,4;0,2;0,3;0;0;0;1;1;2;1;0;"midage";5;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"313";0,2;0,2;0,2;0;0;0;1;0;0;1;0;NA;4;5,26180794041804;1;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"314";0,2;0,2;0,3;0;0;0;1;1;2;0;0;"older";3;4;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"315";0,3;0;0,5;0;0;0;1;1;0;0;1;"midage";3;4;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"316";0,3;0,4;0,2;0;0;0;1;0;0;1;1;"youth";2;5;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"317";0,3;0,1;0,4;0;1;1;1;1;1;0;0;"midage";3;3;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"318";0,1;0,4;0,2;1;0;0;1;1;NA;0;1;"youth";3;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"319";0,2;0,5;0,2;0;1;1;1;1;2;0;1;"youth";4;3;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"320";0,7;0,1;0,1;0;0;1;1;1;2;0;1;"youth";5;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"321";0,5;0,1;0,3;0;1;1;1;1;2;0;1;"midage";4;5;0;1;1;9;4,86753445045558;0;12,5686650467329;"groznenskiy";"Grozny"
"322";0;1;0;0;0;0;1;1;2;NA;0;"youth";4;8,07342387320098;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"323";0,4;0,2;0,3;0;0;1;1;1;1;1;0;"midage";3;4,57946065865486;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"324";0,3;0,1;0,5;0;0;0;1;1;2;1;1;"youth";4;5,90119652096469;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"325";0,2;0,5;0,1;0;0;0;1;1;2;1;0;"youth";4;6;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"326";0,2;0,3;0,2;0;1;1;1;1;2;0;1;"youth";4;4,29870370209211;0;1;1;0;4,70953020131233;2,99573227355399;10,4839698274386;"argun";"argun"
"327";0,4;0,6;0;0;0;0;1;1;2;0;1;"youth";3;5,79955137719988;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
"328";0,1;0,9;0;0;1;0;1;1;1;NA;0;"youth";4;0;0;0;1;0;4,90527477843843;3,40119738166216;9,35867416648188;"shali";"Mesker_Yurt"
